2-3 tl=25.0 ov=2 0.00 390 343 0  (diff 47, games 733)  53.21  46.79  +/-  3.61
2-3 tl=25.0 ov=2 0.10 361 393 0  (diff -32, games 754)  47.88  52.12  +/-  3.57
2-3 tl=25.0 ov=2 0.50 362 387 0  (diff -25, games 749)  48.33  51.67  +/-  3.58
2-3 tl=25.0 ov=2 0.65 349 388 0  (diff -39, games 737)  47.35  52.65  +/-  3.60
2-3 tl=25.0 ov=2 0.80 383 356 0  (diff 27, games 739)  51.83  48.17  +/-  3.60
2-3 tl=25.0 ov=2 0.90 378 375 0  (diff 3, games 753)  50.20  49.80  +/-  3.57
2-3 tl=25.0 ov=2 0.95 364 373 0  (diff -9, games 737)  49.39  50.61  +/-  3.61
2-3 tl=25.0 ov=2 0.99 358 381 0  (diff -23, games 739)  48.44  51.56  +/-  3.60
2-3 tl=25.0 ov=2 1.00 366 399 0  (diff -33, games 765)  47.84  52.16  +/-  3.54
