1-2 tl=5.0 ov=1 0.00 318 422 0  (diff -104, games 740)  42.97  57.03  +/-  3.57
1-2 tl=5.0 ov=1 0.10 320 439 0  (diff -119, games 759)  42.16  57.84  +/-  3.51
1-2 tl=5.0 ov=1 0.50 332 430 0  (diff -98, games 762)  43.57  56.43  +/-  3.52
1-2 tl=5.0 ov=1 0.65 334 411 0  (diff -77, games 745)  44.83  55.17  +/-  3.57
1-2 tl=5.0 ov=1 0.80 313 457 0  (diff -144, games 770)  40.65  59.35  +/-  3.47
1-2 tl=5.0 ov=1 0.90 299 435 0  (diff -136, games 734)  40.74  59.26  +/-  3.55
1-2 tl=5.0 ov=1 0.95 319 430 0  (diff -111, games 749)  42.59  57.41  +/-  3.54
1-2 tl=5.0 ov=1 0.99 328 418 0  (diff -90, games 746)  43.97  56.03  +/-  3.56
1-2 tl=5.0 ov=1 1.00 338 409 0  (diff -71, games 747)  45.25  54.75  +/-  3.57
