2-3 tl=5.0 ov=2 0.00 356 380 0  (diff -24, games 736)  48.37  51.63  +/-  3.61
2-3 tl=5.0 ov=2 0.10 354 418 0  (diff -64, games 772)  45.85  54.15  +/-  3.51
2-3 tl=5.0 ov=2 0.50 393 364 0  (diff 29, games 757)  51.92  48.08  +/-  3.56
2-3 tl=5.0 ov=2 0.65 360 390 0  (diff -30, games 750)  48.00  52.00  +/-  3.58
2-3 tl=5.0 ov=2 0.80 352 383 0  (diff -31, games 735)  47.89  52.11  +/-  3.61
2-3 tl=5.0 ov=2 0.90 384 367 0  (diff 17, games 751)  51.13  48.87  +/-  3.58
2-3 tl=5.0 ov=2 0.95 387 367 0  (diff 20, games 754)  51.33  48.67  +/-  3.57
2-3 tl=5.0 ov=2 0.99 358 377 0  (diff -19, games 735)  48.71  51.29  +/-  3.61
2-3 tl=5.0 ov=2 1.00 335 410 0  (diff -75, games 745)  44.97  55.03  +/-  3.57
