iter = 94083 nodes = 1000006 conv = 0.71830344029363 time = 0.432
iter = 187845 nodes = 2000010 conv = 0.594492658822138 time = 0.866
iter = 373977 nodes = 4000003 conv = 0.484909303329916 time = 1.735
iter = 749532 nodes = 8000006 conv = 0.342970242182734 time = 3.466
iter = 1502472 nodes = 16000003 conv = 0.252589624308079 time = 6.92
iter = 3008809 nodes = 32000003 conv = 0.179809311594962 time = 13.814
iter = 6039732 nodes = 64000006 conv = 0.125775559038075 time = 27.476
iter = 12109505 nodes = 128000008 conv = 0.0859029387223914 time = 54.738
