iter = 95288 nodes = 1000010 conv = 0.686208318730077 time = 0.422
iter = 189930 nodes = 2000002 conv = 0.521526934557246 time = 0.847
iter = 378668 nodes = 4000011 conv = 0.467337407082912 time = 1.697
iter = 759428 nodes = 8000007 conv = 0.31871718966189 time = 3.383
iter = 1519830 nodes = 16000006 conv = 0.224340115297837 time = 6.753
iter = 3034111 nodes = 32000005 conv = 0.186887588718984 time = 13.503
iter = 6080923 nodes = 64000004 conv = 0.140706484768419 time = 26.938
iter = 12162250 nodes = 128000008 conv = 0.0930238378765166 time = 53.829
